author,publishedAt,likeCount,text
@sanliaSLY,2025-04-01T17:25:58Z,1,"gw ada adu bacot di ig sama orang karena opini gw sebagai pelukis kecil, gw keluarin opini bahwa [gw aja sebagai pelukis kecil kecewa dengan AI apa lagi para pelukis besar, para seniman yang sudah berusaha menyelesaikan projek karya mereka dengan hati dan detail] ada yang balas komentar gw gini [melukis aja ngapain khawatirin AI.Kita masing-masing aja, yang mau pake AI silahkan yg gak mau juga silahkan] gw tau  kok orang punya hak buat menggunakan AI tapi seniman atau yang punya karya lebih berhak terhadap karyanya, mereka punya hak untuk menuntut perusahan AI karena karya mereka di curi. Gw kasih di pemahaman bahwa itu mencuri tapi orang ini membalas [apa yang dicuri bjir.. AI cuma meniru art style dong]  f'''ck itu aja udah nyuri jatuh nya, art style di jual belikan aja udah maling"
@Nizuu31,2025-04-01T17:12:58Z,0,"Ga ghibly doang btw, bisa style anime lain kaya jojo atau karya makoto shinkai juga"
@okzonw,2025-04-01T17:08:35Z,0,"Menurut gw yang lagi bergelut dengan dunia AI, datanya tuh diambil dari seberapa banyaknya sample dari film2 ghibli, kalo kita liat banyak banget manusia2 yang ada di dalam filmnya dari situ open AI akan ngambil foto atau data untuk train datanya, kalau dari gw sendiri sih udah ga heran kalau ghibli suatu hari akan dibikin AInya, lagian apa yang udh lu publish akan sepenuhnya menjadi publik namun secara etika dan karya itu memang mencemarkan sekali sih"
@putra-n9j,2025-04-01T17:00:45Z,0,"10:51 bagaimana negara mau membuat masyarakat yang bisa bersaing dengan AI, sedangkan pendidikan nya aja dipotong anggaran nya sampai habis 

Buktinya banyak sekali kampus yang harus kuliah online karena tidak bisa bayar listrik disebabkan efesiensi anggaran sampai Rp 0 untuk dikirimkan ke kampus. Yang pastinya bakal menurunkan kualitas belajar mahasiswa yang nanti akan keluar bermasyarakat dengan bekal yang tidak cukup disebabkan pendidikan yang kurang"
@kingslayer1773,2025-04-01T16:59:54Z,0,"Bahkan tadi siang sekelas brand sepatu gede macam patrobas bikin &, post pic ai gibli gua coment in Ama orang orarang lain ga selang lama di hapus. Entahlah itu tim kreatif & sosmed nya ga riset dulu kalo mau upload sesuatu, jatohnya udah blunder parah untung belum terlalu rame kalo telat dikit + rame nama perusahaan bisa tercoreng. Harusnya kena sp sih itu lalai gitu sebagai tim sosmed."
@thomcat7218,2025-04-01T16:58:24Z,1,Semuanya gibli? Hm lebay
@Nubsician,2025-04-01T16:55:08Z,1,"3:53 yang jelas bikin musik di gw aja, murah😂"
@rayderleopard,2025-04-01T16:46:49Z,0,"Jika suatu pekerjaan digantikan AI, maka kuasalah AI tersebut. Karena AI hanyalah alat."
@Fiverrutkfiverr,2025-04-01T16:39:39Z,0,penyakit ghibli gila
@nicoary3677,2025-04-01T16:32:12Z,0,"di film atau karya fiksi dulu ai dibikin untuk mempermudah manusia entah dari kebutuhan basik seperti asisten rumah tangga atau sistem kendali kendaraan atau pun pekerjaan yg berbahaya dimana manusia tidak mau mengerjakannya, nyatanya orang investasi gede gedean di ai malah untuk ke sesuatu yg manusia masih ingin lakukan (bidang kreatif) untuk menghindari copyright..... brengsek bgt sih ini dengan dalih ""semua orang bisa menggunakannya"""
@rds25,2025-04-01T16:24:20Z,2,3:10 ini bener banget bahkan yang gak wibu pun ikut ganti foto profile keluarganya jadi gibli 😂 di share di status wa juga 😂
@KZura,2025-04-01T16:22:56Z,1,"ya gimana gak ada kelas bikin prompt kayak gitu, Wapres nya aja-"
@PucukanGaris,2025-04-01T16:22:08Z,3,Apapapun yg prosesnya cepat akan membosankan hasilnya
@ArfanPanda,2025-04-01T16:21:28Z,2,7:23 BEGO
@Nevermoreneverbetter78900,2025-04-01T16:21:13Z,0,"Miyazaki, dah ah males atau kalau dia niat bisa ga ya dia nuntut perusahaan chatgpt dan kawan kawannya atas hak ip"
@kolocokro99,2025-04-01T16:19:47Z,1,Si Miyazaki/pihak Studio Ghibli sendiri masih blm ngeluarin statement apapun tentang Bandwagon ini... tpi entah mengapa pihak lain yg diluar hal ini malah ribut sendiri 😂🤣
@JugemuGin,2025-04-01T16:11:28Z,2,Gak usah bilang ingin memajukan AI kalo yang kalian pikirkan tentang AI hanyalah Generate foto/video/teks
@soul_ahira,2025-04-01T16:11:14Z,0,"Mau bikin gambar ghibli pke AI ??

Ingatlah perjuangan seniman bukan main-main ya. 
Memang karya kami tidak seperfect buatan AI 
Tapi karya ya di buat dengan perasaan dan jiwa
Seumpama rasa sakit dan luka di luah pada karya itu sehingga di panggil art.

Makanya seniman di abad dahulu lebih di pandang terkenal setelah mereka meninggal sehingga banyak terjual mahal walaupun art ya simple ja. Kerna jiwa dan perasaan mereka di berikan semua pada karya itu. 

“Mereka bukan bekerja, tapi mereka berjuang atau bertahan hidup”

Jadi apakah pantas buatan AI di panggil art?"
@milaa8855,2025-04-01T16:11:11Z,0,gw yg pecinta studio ghibli geram bgt sama perkara ini
@harishartsanaufal6968,2025-04-01T16:01:59Z,0,"Siapapun.... Coba dulu deh, AI generating picture. Coba rasakan sendiri mebuat gambar orisinil dengan menggunakan AI. Lalu coba liat hasilnya, apakah memuaskan atau tidak?
Gua udah coba. Memprompting untuk mendapatkan hasil yg lu mau itu tidak mudah. Gua udah mencoba generate 25 gambar dan tidak ada satu pun yg sesuai dengan yang ada di kepala gua.
Jadi menggunakan AI pun tidak semudah yg orang bilang."
@lintangwhk,2025-04-01T16:01:24Z,0,"To Quote Syndrome, villain nya The Incredibles, ""When everyone is Super... No one will be""
dan dalam konteks ini, ""Saat semua orang adalah seniman... Maka takkan ada lagi SENIman"""
@ME-STRAYCATS,2025-04-01T15:55:51Z,2,"Kata ""Ghibli"" dari Studio Ghibli berasal dari bahasa Italia, yang berarti ""angin panas dari Sahara."" Dalam bahasa Italia, kata ini dibaca sebagai ""Jib-li"" (/'dʒiːbli/), dengan suara ""G"" seperti ""J"" dalam bahasa Inggris (seperti ""jeans"").

Namun, dalam bahasa Jepang, Studio Ghibli mengucapkannya sebagai ""Gi-bu-ri"" (ジブリ), yang lebih terdengar seperti ""Jiburi"".

Jadi, cara membaca Ghibli bisa berbeda tergantung bahasa:
✅ Italia → Jib-li
✅ Jepang → Jiburi

Kebanyakan orang di luar Jepang mengucapkannya sebagai Jib-li karena mendekati pengucapan aslinya dalam bahasa Italia. 😊"
@HeruKesu,2025-04-01T15:52:06Z,0,"awkoaka ada yang open comis pake ai itu, bayar 10k dan katanya gaboleh revisi"
@playerone6623,2025-04-01T15:51:47Z,1,Ai membuat orang malas
@WomanArchive,2025-04-01T15:49:22Z,0,lebih suka art style  Jojo sama Berserk di banding ghibli
@Gabutprojeck,2025-04-01T15:46:41Z,0,apakah animator akan punah nanti ?
@harishartsanaufal6968,2025-04-01T15:46:10Z,0,"Apa cuma gua di sini yg merasa semua ilustrasi AI ghibli itu g ada style ghibli-nya sama sekali? Jd bagi gua ini seperti orang yg mencoba menggambar seperti Hayao Miyazaki, tp gagal total. Makanya gua juga bigung kok orang-oramg mengira ini AI berhasil menjiplak gaya ghibli. Malah style-nya lebih mirip gambar lo-fi."
@aryanaufaldharmawan5830,2025-04-01T15:44:51Z,0,"Problemnya emg menurut gw kurang etis aja. Apakah dalam kasus AI Ghibli ini melanggar HKI atau nggak, itu masih bisa ada perbedaan.


Gw ga ngerti hukum, tapi setelah beberapa kali riset google, artstyle itu gabisa punya hak cipta, beda dengan artpiecenya itu sendiri yang memang berhak untuk diklaim sama author.


kembali lagi ke artstyle, apa yang mendefinisikan art ""ghibli"" itu gabisa disamaratakan, karena film-filmnya pun punya style yang berbeda, dan bahkan stylenya sendiri udah sering dipakai dalam berbagai macam fanart dan karya comission sama berbagai macam individual, dan itu ga melanggar HKI karena artstyle memang gabisa diklaim.

Tapi gw setuju kalo ini ada loophole yang bisa bikin orang-orang kehilangan pekerjaannya, kalau memang dipakai untuk tujuan ekonomis, tapi itu mungkin bakal bergantung banget ke pasarnya itu sendiri. Kalau pada minat sama generate AI, ya artinya masih banyak yang memandang kalau generate AI lebih murah dan sama sama efektif dengan art seniman orisinil.

Gw pribadi takenya ga begitu mempermasalahkan hal ini, karena emang yang gw liat artstyle gabisa diklaim, dan artstyle ""ghibli"" itu gabisa didefinisikan pake satu jenis aja karena emang beda-beda. Adapun orang-orang yang bisa memprediksi bakal seburuk apa tren ini dampaknya ke dunia kreatif di masa depan, gw harap kalian semua bisa jadi orang yang melindungi dunia kreatif itu sendiri, baik melalui boikot, edukasi, sampai pembentukan undang-undang atau pernyataan soal penggunaan etis AI. Kalian ya bukan kita, abis gw mah emng gabakal pake AI untuk generate art aodsokwdkaokdsasdsawdaskd."
@farhannr28,2025-04-01T15:44:02Z,0,"Sebagai anak informatika yang untungnya punya jiwa apresiasi seni, gua cuman berharap 1 hal aja (karena kalo gua nanggepin full bakal panjang banget), Tolong lah regulasi penggunaan AI secepatnya dibuat"
@beatriceintan1238,2025-04-01T15:39:00Z,0,"Kacau bgt ya dunia seni sekarang karena AI karena AI nya jadiin gambar para artist sebagai 'referensi' mana di ambil juga hak ciptanya.. sebenernya emang disini keliatan banget pihak artist sgt sgt dirugikan tp aku jadi mikir, ada ga ya perusahaan yang kontra sama hal ini? Secara kan klo perusahaan dan org org besar pada mau nya yg gampang dan gratis. Trus soal hak para artist juga... Menurut ku ini beneran ga adil, bagi mereka yang udah kerja keras trus segampang itu karya nya di comot... Lama lama ini mah makin sedikit ga sih yang melirik para artist.. emang ga ada solusi ya? Aku mikirnya, ketika si pencipta AI mau pakai suatu karya dia harus bayar hak cipta karya keseluruhan dulu. Emang sih repot dan ngabisin duit, tapi ini juga salah satu cara yg adil buat kedua belah pihak..."
@irsyaadkenway,2025-04-01T15:29:53Z,0,"Kalo di manufaktur sebenernya udah biasa manusia digantikan sama mesin, perusahaan beli mesin baru yg ++++ akhirnya bisa ngurangin karyawan. Cuma biasanya karyawan yang dikurangin diganti sama engineree mesin tersebut, terus biasanya ada aja musti nambah orang buat ngesupport mesin tersebut, secara garis besarnya kalo di manufaktur, gak 100% manusia digantikan mesin, tapi pekerjaan manusianya yg berubah, tadinya kerja kasar palletizer produk, jadi operator robot palletizer, operator palletmovernya nambah, operator forkliftnya nambah, dst. Ya mungkin nanti di masa depan bakal kyk gitu juga di industri seni gambar. Adanya novice sama expert doang, yang intermediatenya jadi buka jasa prompting, karena kalo skill nanggung ya orang mendingan ngeprompt"
@bardansyah-o3s,2025-04-01T15:25:25Z,0,"10:07 naah that will never happen, look at our vice president. Ngucapin selamat hari raya aja pake ai cacat gitu😂😂😂😂"
@wildanzzain,2025-04-01T15:19:39Z,1,"Eno Bening : 1
Taraarts : 0"
@user-nk1vl4dh5p,2025-04-01T15:19:35Z,0,"Bang lu protes ke ChatGpt atau perusahaan AI yg lain, kalau memang gak etik
Yg pajang convert foto, semuanya pengguna"
@yokipop9467,2025-04-01T15:19:20Z,0,"sharing dikit.. ane uda nyoba generate style gibli dari 3 tahun yg lalu .. aneh ny baru booming skrng.. nah masalahnya.. pemerintah luar negri masih belum jelas arahnya mo kemana regulasi terkait fair use of training model AI.. karena klo ampe di terapin.. bakal keos..  BukaAI sama CariDalam uda pasti kena tuh.. sama turunan nya..  soalnya mereka training hampir semua kekayaan intelektual di internet.. ane coba pake ibarat di Solo Leveling deh.. dunia uda terbiasa dgn hunter yg kekuatannya di tentukan dari pas awakening nya.. klo lu awaken rank A atau S uda anda pasti dr keluarga kaya atau koru.. ehem.. nah.. bayangin tiba"" dunia kedapatan ada Hunter yang bisa level Up trus / rank naik terus ampe unlimited.. bisa make kekuatan dr lawan nya juga.. abadi pula.. dunia pasti panik dong harusnya.. kek nya hampir semua lore dia bisa.. Mage, Assasin, Tank, Healer, Fighter, etc.. nah kek nya bakal ujung""nya bergantung sama si SJW ini buat nyelamatin dunia.. tpi sayang nya Hunter lain pada jadi karakter sampingan.. jadi maksudku.. suatu saat orang"" tidak akan terlalu memperhitungkan kecerdasan manusia itu sendiri..  tpi lebih ke model AI apa yang dia pakai.. oo.. pantes dia pintar ini itu.. begitu kira"""
@nitroburn2707,2025-04-01T15:17:51Z,12,"Opiniku, aku pake ai generated, buat gambar tp bukan di cap sebagai seni. Namun, sebagai referensi dan latihan untuk diri sendiri biar makin jago gambar. Karena sudah ada sejak lama yaitu statement bahwa tugas  AI adalah untuk membantu manusia, bukan untuk menggantikan. Jadi, menurutku, penggunaan yang tepat adalah sebagai assist tools atau reference buat mereka yang bekerja di industri kreatif."
@alwanakbars,2025-04-01T15:15:10Z,0,"Wow, opini sudah sebegininya penjelasan, masih ada aja yang salahin sana sini, keren kalian netizen"
@ALSALEMEusebio-d8o,2025-04-01T15:14:30Z,33,skketernya dapat terus di 𝘼𝙇𝙀𝙓𝙄𝙎17.
@almazanKain-x9m,2025-04-01T15:13:48Z,35,"untuk masalah kepercayaan,ᆢAᆢᆢLᆢᆢEᆢᆢXᆢᆢIᆢᆢSᆢᆢ1ᆢᆢ7ᆢ terpercaya."
@Ultraman123,2025-04-01T15:09:55Z,0,Skrng chat gpt udah take down generate gambar ghibli y?
@numberfour848,2025-04-01T15:09:17Z,1,"bahkan chatgpt yg ai nya di tiru sama deepseek aja gk mau ditiru. giliran source nya chatgpt ngambil dari orang2 malah sah sah aja, aneh dah."
@masterwacobain7100,2025-04-01T15:08:38Z,0,semua pasti ada masanya!!!!!
@btryd6064,2025-04-01T15:07:39Z,0,Wapres aja promosi AI terus
@AlmarioPrado-g9d,2025-04-01T15:06:21Z,38,gila sih ̠A͎͎L͎͎E͎͎X͎͎I͎͎S͎͎1͎͎7͎ ternyata seseru ini!.
@elfan_,2025-04-01T15:06:11Z,1,"Pernah gw nawarin temen gw ""mau ga gw gambarin?"" Dan dengan entengnya dia bilang ""ah mendingan ai langsung jadi"" sakit hatiku teh :')"
@Whateverwkwkwk,2025-04-01T15:02:18Z,0,Kita butuh suatu sistem yang bisa melindungi karya karya kita dimana AI ga bisa nyolong karya kita
@CobaDulu-b4m,2025-04-01T15:01:57Z,2,"Sebenarnya gw gk masalah soal AI ini, yg gw pertanyakan kok bisa ada orang yg memanfaatkan fitur yg seharusnya gratis ini untuk mencari keuntungan finansial pribadi.

Lagian byk kok filter tiktok yg meniru tokoh2 terkenal orang happy2 aja selama itu gratis."
@deckhero-r7v,2025-04-01T15:01:47Z,1,semoga FOMO ga jadi budaya
@KONshishi34,2025-04-01T15:01:17Z,1,10:01 Gw tau nih arahnya kemana wkwkwkw
@h3rujiro234,2025-04-01T14:54:50Z,0,Ghibli = Ghila bagus diliat 🥱
@waminet3042,2025-04-01T14:54:26Z,0,"udah ga ada harapan bre, wong pemerintah nya aja pakai ai yang ga ngotak"
@aryaarya55,2025-04-01T14:52:43Z,0,Mnurutku ini masih awal zaman Ai..kedepannya kalau mereka bisa buat mesin serba otomatis sperti mesin jahit dll..lowongan pekerjaan pasti berkurang drastis
@briliandosimarmata5050,2025-04-01T14:43:33Z,0,"Bang Eno, tolong bahas kenapa sekarang banyak banget buzzer Zack Snyder buat hating Superman versi James Gunn (dan mungkin seluruh DCU versi James Gunn)"
@GarisSakura,2025-04-01T14:43:29Z,0,"AI perlu regulasi dan individu perlu moral, Pukkul maling💥"
@sususoda2993,2025-04-01T14:31:47Z,0,"""ngapain mas, kan pake AI cepet""

Gue: ""kalo bisa sendiri, ngapain AI?""

""Yaelah mas, AI cepet dan lebih bagus dari gambarmu""

Gue: ""seenggaknya gue mampu, emang elu, gk ada bakat + skill issue, modal mesin doang wkkwwk"""
@rizqazahra349,2025-04-01T14:30:01Z,12,"Sekali lagi sebagai artist, tidak setuju dengan gambar AI apalagi AI Ghibli, juga yang dikomersialkan. Untuk yang belum tahu, AI itu mengambil data dari gambar artist sebagai sampelnya, mencuri. Kalau masih sulit memposisikan diri, bayangkan saja batik bisa dibuat pakai AI dan negara lain claim batik karena mereka juga bisa menghasilkan batik dari AI"
@mura17408,2025-04-01T14:29:57Z,1,kalau ai dibuat untuk menggantikan pemerintah gimana bang?
@navelrie1119,2025-04-01T14:27:33Z,14,"Buanyak muanyakkk banget yang kek membahas ai gibli ini, artis art luar maupun dalam mereka membahas sambil nunjukin skill kalau mereka lebih baik dari ai tsb..kalo menurut we emang anyinh ni ai orang susah susah nggambar dari sketsa,milih warna sampek buta lighting, lah ai ni tinggal ngetik udah jadi apa coba ayooo gibli tuntut!! Tuntut!! Tuntut!!"
@kalenggkornet,2025-04-01T14:27:13Z,0,"Hai teman-teman, saya mau coba buka diskusi dong.
Beberapa kali saya komis ke artist untuk artwork di project EP. Terkadang saya agak kesulitan saat berkomunikasi dengan artist tentang tema gambar yg saya mau, angle gambar dan pewarnaan gambarnya, maklum saya belum terlalu paham dengan istilahnya. Karena kesulitan tersebut, saya terkadang memberi sebuah gambar yg saya prompt menggunakan AI sbg referensi gambar yg saya mau. Untuk eksekusi gambar 100% tetep di artist.
Menurut teman-teman, masih wajar tidak saya melakukan hal tsb? Karena saya terkadang kesulitan berkomunikasinya sama artist."
@alfonsusenggarbramantyo381,2025-04-01T14:25:44Z,0,"udah diprediksi sama spongebob, 2 kali. Yang spatula emas sama mesin Patty. Yang dua2nya, spongebob lawan, Dan bikinnan spongebob better."
@nanabiel_,2025-04-01T14:23:51Z,0,yg ikutan trend ghibli kebanyakan fomo yg ga pernah nonton ghibli bahkan anime sama sekali
@nachtschatten8088,2025-04-01T14:21:14Z,0,animasi ai jika tidak ada sentuhan tangan tidak memiliki jiwa seperti di indonesia. wkwkwkwk
@anonymousalien13,2025-04-01T14:21:13Z,1,Lo kira semua orang bego sampe pd gak tau alesan mereka benci sama AI Ghibli hah? Tolol dah.
@devionspectre,2025-04-01T14:21:03Z,1,"Disini isu nya ga ada regulasi hak kekayaan intelektual jd si pengembang mengambil celah utk mencuri dan memonopoli hasil kerja orang lain... Gw liat statmen d yutup luar ""seni jadi bisa di akses oleh siapapun. Ya, seni selalu dapat di akses oleh siapapun tetapi mereka lupa hal itu membawa mereka utk tidak mau memasang usaha bagaimana caranya 'memegang' pensil"""
@bramedward159,2025-04-01T14:20:48Z,0,"artinya beberapa orang ga langsung fomo / ngikutin fomo, gua sendiri ga suka fomo hehe"
@exaexd7560,2025-04-01T14:20:12Z,9,"sebagai illustrator gue ngerasa kalo kerjaan gue ini terancam, karena ai bisa ngebuat gambar dengan cepat dan murah, beda sama kita yg gambarnya perlu waktu dan juga harganya relatif mahal kalo dibandingin sama ai yg bisa spam gambar dengan bayar subscribtion bulanan doang. gue gak nolak perkembangan teknologi, tapi alangkah baiknya kalo ai ini dijadiin buat asisten atau alat bantu buat illustrator doang bukan buat ngegantiin illustrator biar ai sama illustrator bisa berkembang bareng"""
@YudistiraPradipta-pc6dm,2025-04-01T14:18:23Z,6,"gue juga ilustrator, dan liat perkembangan AI yang makin kuat rasanya kayak ""Yaudah"" aja. Gue nge gambar anime daei SD sampe sekarang Kuliah, dan kayaknya udah waktunya gue beradaptasi dengan teknologi, daripada debat sosmed, atau marah-marah dengan keadaan ini semua.

Gue sebenernya lumayan sebel sama mereka yang doyan debat soal AI dan bikin drama-drama soal AI

Soalnya mereka selalu mempermasalahkan soal AI tapi mereka sendiri gak pernah koreksi akan skill yg mereka miliki.

Terutama di facebook yah. banyak banget Artist doyan drama. Komisi dikerjain setengah"", sering lewat deadline. Giliran customer protes dan bikin postingan di Grup, banyak yang nyerang Customernya wkkwwkkw,

Jadi akhirnya gue lumayan paham kenapa banyak yg doyan pake AI. soalnya banyak artist yang kerjanya lelet, hasilnya gak maksimal, di revisi susah banget malah minta bayaran lebih.

sedangkan AI? beberapa detik jadi dan bisa di generate terus kalau gak memuaskan.

Itu perspektif lain yang gue lihat. so untuk para artist, Gak usah panik dan marah-marah. fokus ke komisi lu sendiri aja. kalau di kasih kerjaan tuh kerjain yang serius gitu loh. Nanti aja scrol facebook dan debat soal dramanya. Kerjain dulu kerjaan lu kalau lu emang gak mau digantiin AI.

toh AI juga banyak banget kekurangan. ambil celahnya dan bikin customer seneng. kalau customer seneng dengan jasa lu, mereka juga bakalan balik lagi, dan ada kemungkinan gk mau pake AI karena udah ""jatuh cinta"" dengan art bikinan lo"
@arrazimuchtar3679,2025-04-01T14:16:38Z,1,wajar lah gibli di luar taste nya eno.. taste nya eno itu kan hero academia sma chibi maruko chan..
@dzakiyulfikri5772,2025-04-01T14:16:16Z,0,"Bang muakkk bang, temen gw yg ga pernah tau gibli, anime, manga apapun itu tiba"" posting sipaling Gibli, fakkk men"
@ichsancane3638,2025-04-01T14:16:13Z,0,"Masih belum paham mengenai ai cuman baru-baru aja coba pake buat bikin rencana pembelajaran, tapi itupun rencananya gk realistis lebih baik bikin sendiri sih pake referensi dari guru-guru yang udah ngajar. Mungkin gua nggak nyantumin promptnya dengan tepat. Itu saja yang gua pernah alami bang"
@rizqiamaly11,2025-04-01T14:14:55Z,0,"Ketawa banget dari kemarin lihat orang-orang pada Share foto yang mengindikasikan kalau Ghibli atau Hayao gak suka terhadap trend-trend yang baru ini. Padahal berita Lawyer yang di-Share aja palsu, belum lagi Statement Hayao itu udah lama, 2016, gak ada kaitannya sama sekali dengan yang sekarang.

Minimal kalau mau ikut-ikutan gak suka, double check dulu, wkwkw"
@lolihunter6293,2025-04-01T14:12:25Z,0,Bisa di tuntut gak sih hal kek gini?
@danielvalentine2203,2025-04-01T14:11:52Z,4,"Opini publik jadi berubah. Dulu org2 pada ngeremehin AI yang tidak akan dapat menggantikan pekerja di creative industry, dan membanggakan idealisme tentang manusia yang mempunyai jiwa dan perasaan dalam menggambar. Sekarang AI yang baru berkembang sedikit org2 pada ketakutan dan mulai merasa putus asa. 

Mengenai pernyataan ""AI itu gak akan pernah bisa ini, AI gak bakal pernah bisa itu"" kenapa ngk ganti aja pemikirannya menjadi ""ayo kita dukung agar AI dapat melakukan hal ini, ayo kita dukung AI agar bisa melakukan itu""?"
@KingZack9,2025-04-01T14:10:04Z,1,"Manusia akan mengalami distopia nanti, semua sudah diganti kan AI, iklan KFC saja sudah AI sekarang, muris"
@bgsputra7546,2025-04-01T14:09:18Z,0,"Gw setuju pendapat bang Tara tentang masalah ini. OpenAI bukan seniman, melainkan kecerdasan buatan. Sekarang yang jadi pertanyaan, kecerdasan mana yang ingin ditiru dalam hal ini?

Sekarang coba bayangin seorang artist diminta untuk membuat fan-art style Ghibli oleh seorang customer, 100% mereka pasti menjadikan beberapa shot dari film ghibli sebagai referensi dan mengolahnya sehingga bisa jadi keinginan customer. Dan itulah kecerdasan yang coba ditiru dan dikembangkan oleh OpenAI.

Menurut gw, selama hasil yang keluar bukan plek-ketiplek sama persis dengan art yang sudah ada sebelumnya, maka fine2 aja. Apalagi yang memakai dan mencobanya adalah kebanyakan orang awam yang bukan pekerja seni."
@Hariawanidn22,2025-04-01T14:08:41Z,0,"@enobening 

Teruntuk mas eno bening Dan penonton semuanya. Dari permasalahan Ghiblifikasi ini Ada 2 concern Yang bisa dikupas tuntas. 

1. Open Ai Vs Studio Ghibli (Hayao Miyazaki)

 Keberadaan Open Ai Yang telah melakukan tindakan Di luar wewenangnya Karena menggunakan Art style Milik Hayao Miyazaki, secara HAKI (Hak kekayaan Intelektual) pun Sudah melanggar batasan tersebut, tidak izin kepada Hayao sebagai pemegang Haki atas Gambar2nya. Dari concern ini merupakan gejala atau sintom permukaan saja, konflik kepentingan antara Open Ai Yang notabennya adalah Perusahaan Global Ai berada pada industri kapitalis negara kuat, berbeda dengan Hayao merupakan seniman Dari negara yg lebih lemah secara ekonomi dan industrinya.

 2. Sistemik secara sosio ekonomi-politik Dalam Concern Generate AI 

Sangat disayangkan sintom pada masalah kepentingan Pro Kapitalis baik Di Sisi Open Ai ataupun Hayao (Ghibli Studio) bukanlah permasalahan inti atau akarnya. Justru masalah utamanya Ada kepada sistem atau kendala utama pada basisnya atau fondasi yakni sistem kapitalis itu sendiri. Dimana era saat ini Keberadaan Ai semakin diperkuat Oleh Haki untuk mendukung kapitalisme Dan seniman Yang juga bagian Dari sistem tersebut. Digaris bawahi bahwa, peran publik hampir tidak mendapatkan porsinya Dalam perkembangan Ai ataupun produk2 yg dihasilkan Oleh Ai itu sendiri contohnya Generate Ai. 

Siapa Yang mengontrol Perkembangan Ai, siapa yg memegang kendali, distributor, Dan produksinya. Hal ini yg menjadi kendala utama Dalam masalah generate ai ataupun Ai pada umumnya. Lambat laun Ai Akan menjadi produk2 masa depan Yang tidak lepas Dari konsumerisme masyarakat. 

Kesimpulan Yang bisa saya tarik Dari permasalahan ini adalah aturan main atau sistem itu sendiri harus diubah dan digantikan dengan kontrol publik sepenuhnya atau setidaknya tindakan minimum dengan Ai itu Di bawah pengawasan Perusahaan national milik negara yang Di kontrol oleh publik. Sehingga terciptalah sentralisasi terpusat secara demokratis, Dimana Perusahaan Ai dinasionalisasi serta diawasi Oleh publik baik produksi, distribusi Dan konsumsinya. Peran publik adalah hal Yang diutamakan Dalam concern Kali ini. 

Terima kasih mas eno bening Sudah mengangkat concern ini ke publik, Karena hal ini penting untuk membuka pikiran serta Mata Kita Akan konflik kepentingan Di dalam Generate AI Di masa kini dan mendatang. Masalah ini erat kaitannya dengan sosio politik-ekonomi, jadi sama2 bisa tahu Dan sadar Akan hal ini. 

Semoga mas eno bening membaca Dan mengapply hal ini, Dan semoga membuka khazanah penonton seluas2nya.🙏🙏"
@emailkhusus8760,2025-04-01T14:07:39Z,0,Yg bermasalah perusahaan ai yg disalahkan pengguna nya 😂
@Cupe88,2025-04-01T14:06:46Z,1,Penyakit Ghibli gila
@Rofizulfan03,2025-04-01T14:05:58Z,0,Yang gua benci adalah open commission dari AI script... Faggg it's hurt
@Dobharix,2025-04-01T14:05:22Z,1,"Gak mau generate karna ghibli, bukan karena bisa tp itu foto yg distore bakal masuk ke database mereka dan sekali lagi orang2 gak paham atas privasinya"
@Online.46,2025-04-01T14:02:15Z,3,AI KEMAJUAN TEKNOLOGI YANG DIBENCI 😂
@marshalsundawa9525,2025-04-01T14:01:53Z,1,Sedangkan wakil presiden bikin lomba ai😭
@Naxharrr,2025-04-01T14:00:07Z,3,Banyak jawir yang mendadak ghibli jamet asli males jadinya
@Anonymous-z1h8r,2025-04-01T14:00:03Z,1,Gue masih inget kalau Ghibli sangat membenci AI
@guntursaputra1814,2025-04-01T13:59:50Z,29,"gua bukan orang yang pro AI, tapi juga bukan yang nolak 100%. Untuk nyari fun ok gua ikutan bikin gambar ghibli tersebut. tapi dengan garis bawah gua tau itu bukan bikinan gua dan gua tau ini bukan pure art. hanya sebatas untuk fun aja. jadi gak ada yang gua banggain dari gambarnya hanya mengikuti trendnya."
@ariffianto1542,2025-04-01T13:57:57Z,30,"Menurut semua tentang etika, ini sama kasusnya misal ada video bokep trus pemerannya di deepfake pake muka lu,trus disebar di sosmed, nah itu gimana perasaan lu. Style gambar disini di sini udah jadi semacam wajah bagi kreatornya"
@kutorasekai1067,2025-04-01T13:57:00Z,10,"creator itu punya hak cipta, dimana hak yang dimiliki creator itu istimewa, jadi kalo ada sesuatu yang berkaitan dengan suatu karya si creator (seperti merugikan dan merendahkan), si creator berhak melaporkan dan mendapatkan keuntungan."
@hitorigotoh-x9v,2025-04-01T13:56:40Z,0,Gibran bukak kelas buat pake AI😂
